날짜,동아쏘시오홀딩스,세아베스틸지주,오리온홀딩스,아모레퍼시픽홀딩스,현대지에프홀딩스,영원무역홀딩스,삼성물산,KT,LG유플러스,강원랜드,KOSPI
2025-08-11,110600,28900,20550,28150,8020,129500,162700,54100,14780,18570,3206.77
2025-08-12,111000,28850,20550,27800,8110,128400,160300,55000,14920,18320,3189.91
2025-08-13,112600,28400,20400,27650,7900,127200,161400,54100,14780,18410,3224.37
2025-08-14,110300,27950,20050,28000,7730,128100,163900,55700,14910,18170,3225.66
2025-08-18,108800,28650,19750,27200,7650,120800,161500,55300,15290,18080,3177.28
2025-08-19,107100,28250,19630,26950,7530,120700,160500,55400,15400,17840,3151.56
2025-08-20,104900,26950,19640,27400,7490,122300,159000,55700,15010,18140,3130.09
2025-08-21,104500,26950,19750,27550,7380,120900,162100,55400,14970,17980,3141.74
2025-08-22,106100,27300,19830,26800,7300,121300,167200,55000,14960,17990,3168.73
2025-08-25,109100,27750,19980,27200,7380,122400,166600,55100,15060,18120,3209.86
